Trajectory,Frame,x,y
68,202,350.227081,210.533249
69,204,322.346283,202.267212
69,205,321.36322,203.290054
69,206,320.464844,203.420105
69,208,318.456757,202.343521
69,209,317.131653,204.149277
70,204,312.840637,211.272705
70,205,314.365936,210.343552
70,207,312.210938,210.427368
71,205,304.504242,194.896332
71,206,302.502808,194.589279
71,207,298.724915,194.89592
72,205,309.640503,211.153473
72,206,310.158386,212.177856
73,207,391.536804,175.865387
73,208,389.100891,175.553604
73,209,386.411621,176.683884
73,210,387.710022,179.617188
73,211,389.501221,179.86824
73,213,396.227783,179.484665
73,214,396.634094,179.228348
73,215,397.502563,176.785355
73,216,397.741638,176.202896
73,217,398.776459,175.273361
73,218,401.445099,176.065552
74,207,306.768982,212.209732
74,208,308.329773,212.244003
74,209,306.631042,214.031662
75,208,437.429626,165.668991
75,209,436.932373,164.969864
76,210,364.612457,131.484894
76,211,362.46994,132.279602
76,212,364.373901,133.14296
76,213,363.413727,134.232742
76,214,363.727325,136.491348
77,212,330.611877,310.606262
77,214,334.242188,309.067139
77,215,334.457581,308.598694
77,216,335.152893,307.869202
77,217,333.948151,309.775635
77,218,332.672394,309.841034
77,219,333.610657,310.325653
77,220,336.524597,309.909027
77,221,337.353149,311.100067
77,223,332.411957,305.651978
77,224,334.583405,305.302856
77,225,336.816589,306.340729
77,226,336.587769,305.184845
78,218,376.45343,227.437653
78,219,374.903534,229.931381
78,220,375.429199,229.829605
78,221,376.578735,229.190033
78,222,373.626801,226.66774
78,223,373.502441,224.18399
78,224,369.574646,224.462921
78,225,367.340668,226.479782
78,226,365.796051,226.420914
78,227,364.216217,227.884766
78,228,361.573486,227.723267
78,229,362.053009,227.20311
79,220,271.715454,134.241058
79,221,276.23468,133.11467
79,222,278.614685,131.505722
79,224,274.400421,127.579346
79,225,274.645996,126.545631
79,226,272.482941,123.655083
79,227,271.356079,123.762482
79,228,269.174561,125.687592
79,229,268.549225,126.304535
80,224,358.220978,182.58287
80,225,358.395172,183.866318
80,226,360.773071,185.618988
80,227,361.434357,186.082336
80,228,363.479797,188.350998
80,229,359.627441,188.007996
80,230,359.330963,186.636978
80,231,359.702454,186.19722
80,232,356.566376,187.610886
81,229,314.610168,143.309143
81,232,301.16507,136.858215
82,230,387.961761,152.485931
82,231,387.772308,152.301132
82,232,387.830231,152.599213
82,233,387.829224,152.466827
82,234,387.713959,152.252625
83,230,273.219604,226.480591
83,231,272.799316,228.424423
83,232,272.569763,229.707779
83,233,271.663361,231.851135
83,234,271.572662,230.767319
83,235,269.777405,232.507568
83,236,271.250763,231.294601
83,237,272.254303,230.163803
83,238,271.849976,228.262497
83,239,274.443176,225.342743
83,240,274.489838,229.135651
83,241,275.506714,227.855301
83,242,277.341827,229.313339
83,244,275.877899,225.668427
83,245,275.108246,230.200089
83,246,275.542084,229.852219
83,247,274.408936,228.169662
83,248,276.22702,229.20929
83,249,279.150757,232.053177
83,250,280.017303,230.231476
83,251,278.539429,232.574081
83,252,277.619781,232.596451
83,253,276.246613,232.799637
83,254,276.911285,231.253128
83,255,278.370697,228.623856
84,232,402.648346,215.644958
84,233,403.221649,219.185898
84,234,403.881409,220.452744
84,235,404.324524,220.150269
84,237,405.226501,214.30658
84,238,404.808929,213.459778
84,239,402.212067,212.228043
84,240,398.804138,213.040054
84,241,398.599762,212.703217
85,233,330.827026,300.879211
85,234,330.471619,298.926025
85,235,330.443054,300.43866
85,236,328.439301,300.600983
85,237,325.712738,301.773804
85,238,326.657654,299.051392
85,239,325.853943,299.524048
85,240,327.575745,299.751129
85,241,328.760864,295.849487
85,242,330.448334,294.03009
85,243,328.626648,294.809875
85,244,325.227692,294.06546
85,245,324.11734,296.604126
85,246,322.279419,297.763641
85,247,320.375336,297.128906
85,249,314.460632,299.819122
85,251,316.355011,295.721924
85,252,317.856384,298.611816
85,253,320.30188,301.194336
85,254,322.302368,301.372345
85,255,323.242554,303.512238
85,256,323.164886,301.704987
85,257,321.413574,300.774902
85,258,319.566345,299.200867
85,259,321.211334,295.539886
85,260,320.655212,298.00946
85,261,318.145508,295.09613
85,262,319.311615,290.732117
85,263,320.462189,292.201447
85,264,318.318573,291.692902
85,265,316.187439,287.857635
85,267,318.454193,285.189758
85,268,317.502594,287.678131
85,269,321.229248,288.318268
86,234,407.53598,266.269257
86,235,409.899261,265.688629
86,236,408.38028,269.344757
86,237,407.437958,273.231232
86,238,407.733795,271.840057
86,239,407.762482,270.829132
86,240,409.502197,269.680878
86,241,412.908264,266.131073
86,242,412.60498,264.333954
86,243,412.437225,265.654114
86,244,410.699036,264.318665
86,245,408.509094,263.475189
86,246,404.712646,265.266296
86,247,403.285309,265.079254
86,248,407.186066,262.313049
86,249,405.744873,260.673401
86,250,403.737122,256.142822
86,251,406.282898,256.266571
86,252,406.652466,255.478928
86,253,406.403046,256.117828
86,254,410.783173,255.999512
86,255,410.719666,254.113754
86,256,411.25,254.536301
